4	3
39325660871265	1.763199	632
39325660870329	5.451302	116
39325660870790	3.143635	107
39325660870672	2.227650	329
39325660869922	1.405521	370
4	5
39334179979437	2.279652	602
39334179980759	1.558891	864
39334179979888	1.027725	606
39334179983117	0.125980	859
39334179979203	2.844872	350
39334179980259	2.187679	351
39334179980316	2.117638	93
39334179983550	0.737461	92
39334179983169	-0.187435	346
4	5
39334939970957	1.332241	630
39334939970696	1.182510	631
39334939969057	0.471367	855
39334939986016	-0.654945	852
39334939972428	2.497612	125
39334939971322	1.917423	338
39334939973629	1.551414	122
39334939971797	1.025002	337
39334939990367	-0.714958	121
4	4
39346155130810	1.523308	836
39346155130876	0.866337	606
39346155131454	0.637302	840
39346155130608	0.431896	602
39346155132395	1.324097	96
39346155130638	1.003822	348
39346155132426	0.309563	345
39346155132802	-0.388634	93
3	6
39348959458750	2.834045	885
39348959459639	2.648945	621
39348959462871	0.145508	884
39348959465118	7.009666	102
39348959464812	6.921108	98
39348959460562	2.372501	376
39348959460813	1.757153	113
39348959461097	0.830765	109
39348959483182	-1.385422	92
3	7
39364512258156	1.537712	587
39364512260105	1.433098	578
39364512259713	0.622265	844
39364512259901	2.388660	342
39364512259965	1.618916	339
39364512260889	1.529339	93
39364512262373	0.846668	77
39364512263642	0.165977	68
39364512263674	0.014709	92
39364512265084	-0.272282	336
4	3
39402994143791	3.396347	635
39402994143132	2.184155	877
39402994143110	1.298019	878
39402994144943	1.042576	638
39402994144834	1.801994	364
39402994145659	1.345127	89
39402994147118	0.739563	362
3	7
39411798840485	2.642365	883
39411798839832	0.931393	613
39411798844214	-0.353737	874
39411798841236	2.382175	375
39411798842119	1.030930	380
39411798840460	0.834225	97
39411798842856	-0.028625	100
39411798850770	-0.143452	368
39411798861901	-0.794815	326
39411798861491	-0.952888	103
3	5
39414353482450	1.440308	609
39414353484140	1.303936	883
39414353484339	1.144585	886
39414353483720	1.586864	369
39414353485192	1.199581	103
39414353486637	0.488758	105
39414353485839	-0.192974	365
39414353366718	-0.852524	380
3	2
39415522302302	0.890850	842
39415522302257	0.754982	583
39415522318737	-0.793571	597
39415522301140	1.584579	77
39415522328175	-0.318821	68
4	4
39418458671872	1.614708	845
39418458672035	1.528347	591
39418458673327	1.232143	836
39418458676208	-0.300152	582
39418458671237	2.035389	73
39418458671459	0.913765	329
39418458670410	0.833359	353
39418458671102	0.660542	97
3	4
39422107219585	2.068005	626
39422107218728	1.306561	880
39422107223367	0.096123	895
39422107219354	1.271549	364
39422107219864	0.971470	104
39422107220989	0.662510	367
39422107222832	0.016060	101
5	5
39422589979628	1.455265	636
39422589976856	1.155312	854
39422589980116	0.294777	631
39422589995748	-0.747402	853
39422589996865	-0.779194	851
39422589978197	2.103096	118
39422589978151	1.073040	348
39422589979303	0.999985	349
39422589982494	0.210529	119
39422590003507	-0.944820	345
3	4
39426936370781	2.136044	879
39426936371419	0.799351	599
39426936373549	-0.116295	593
39426936372938	3.516594	84
39426936372795	0.937641	378
39426936374929	0.218704	358
39426936376506	0.161621	78
4	3
39445411033483	2.125084	864
39445411035496	1.561764	637
39445411036404	0.185127	633
39445411035307	0.129765	861
39445411034455	1.361111	336
39445411036268	1.345055	116
39445411036162	1.088867	117
3	4
39447116777309	2.438732	861
39447116776848	1.447659	599
39447116778726	-0.127617	596
39447116776852	1.976421	361
39447116778066	1.559704	84
39447116779295	-0.089165	335
39447116778992	-0.181141	78
7	7
39456118279798	2.726372	836
39456118283613	0.878899	840
39456118282462	0.680092	618
39456118281744	0.580292	620
39456118282319	0.332558	845
39456118284558	-0.154205	623
39456118285825	-0.373150	627
39456118284142	2.153606	324
39456118285612	2.139030	79
39456118284442	1.416611	328
39456118287047	0.527657	66
39456118287669	-0.260273	70
39456118288103	-0.265404	105
39456118297091	-0.464771	333
4	4
39459129241476	1.831493	875
39459129243569	0.785896	581
39459129242764	0.770691	590
39459129245434	-0.123421	884
39459129242313	1.518944	362
39459129241263	1.487282	71
39459129241047	0.924358	364
39459129243289	-0.030102	76
2	2
39460379272037	0.306267	880
39460379288896	-0.185131	879
39460379272289	0.804787	124
39460379300144	-0.510674	378
4	3
39466209515828	1.134556	579
39466209515827	0.980099	888
39466209515958	0.941372	577
39466209517579	0.178104	885
39466209514162	2.704533	365
39466209516884	-0.566639	93
39466209521431	-0.826759	96
4	4
39471149968821	0.900154	605
39471149970135	0.578888	834
39471149969302	-0.145702	604
39471149975303	-0.626743	602
39471149970570	1.302135	86
39471149970621	0.574169	347
39471149970574	0.392593	333
39471149972716	-0.269798	83
4	5
39487319190919	2.576790	875
39487319190947	2.244396	584
39487319193374	0.670395	878
39487319196352	-0.588524	580
39487319190891	1.608459	366
39487319193188	1.406883	123
39487319192150	1.009586	365
39487319191921	0.974899	114
39487319206658	-0.435547	363
3	4
39499579339597	1.597969	882
39499579339693	1.328522	584
39499579338841	0.301517	580
39499579337449	3.442833	329
39499579337885	3.062134	382
39499579339259	1.562656	126
39499579341007	0.590790	73
3	5
39515494255783	2.113033	845
39515494236338	0.771046	616
39515494264245	-0.144848	836
39515494235483	2.451485	338
39515494236006	2.194000	104
39515494234775	2.046162	337
39515494238008	0.161510	343
39515494239663	-0.026470	101
4	4
39518075072510	2.490799	878
39518075074072	1.678104	639
39518075076358	0.574604	632
39518075081029	-0.286423	877
39518075074442	1.365475	381
39518075076695	0.889374	127
39518075076989	0.884048	377
39518075075422	0.294209	120
4	3
39520542125643	1.058083	860
39520542126788	0.420315	583
39520542126896	0.138214	597
39520542127279	0.031403	857
39520542126494	2.283722	78
39520542125950	1.361561	344
39520542127845	0.319489	84
4	3
39520949284180	3.011673	627
39520949284058	1.262581	620
39520949286192	-0.065567	623
39520949290888	-0.363548	841
39520949284750	1.827625	119
39520949285863	0.616463	106
39520949284833	0.575619	124
4	4
39522425475532	4.686291	615
39522425475830	2.135796	867
39522425477426	0.979397	866
39522425479157	0.344982	617
39522425479678	1.548748	123
39522425477398	1.312584	382
39522425480201	0.265644	322
39522425480180	-0.496338	114
4	3
39524077386257	2.700661	893
39524077386913	2.237064	591
39524077390098	0.252209	889
39524077388610	-0.049599	617
39524077388826	2.938080	329
39524077389261	2.162941	89
39524077391243	0.863655	65
2	2
39543524974340	-0.461510	596
39543524977457	-0.527706	852
39543524999622	-0.747192	327
39543525001785	-1.175045	77
4	4
39549902844851	1.821144	631
39549902845818	0.942070	630
39549902844533	0.836365	860
39549902845159	0.265923	857
39549902843177	2.469120	352
39549902845463	1.113159	106
39549902849046	0.088863	108
39549902852711	-0.939865	115
4	3
39557618548771	2.722912	638
39557618548463	2.286774	844
39557618551038	0.942429	635
39557618557309	-0.624706	835
39557618547908	2.240685	102
39557618549180	0.189129	346
39557618548492	-0.456306	122
4	4
39558879137775	3.401218	578
39558879137360	2.152267	854
39558879140138	0.010201	587
39558879138234	-0.055336	851
39558879134717	3.790310	353
39558879136328	2.761982	113
39558879136809	1.304714	109
39558879136827	1.007057	329
4	3
39561919853379	1.163280	613
39561919852663	0.942505	857
39561919851786	0.663883	833
39561919853236	0.376110	611
39561919852272	1.373753	323
39561919852719	1.015865	98
39561919854494	0.213562	321
4	4
39567143707443	2.373920	617
39567143707929	1.701221	591
39567143706194	1.563007	858
39567143707053	-0.044403	862
39567143707187	2.383522	379
39567143708139	1.410862	66
39567143708674	0.754982	382
39567143708722	0.715412	70
2	9
39571245224186	0.243317	616
39571245230092	-0.496891	613
39571245197139	0.671272	88
39571245197776	0.117855	90
39571245207325	-0.237808	329
39571245318235	-0.244217	377
39571245198006	-0.395046	337
39571245324359	-0.510670	378
39571245189843	-0.586201	359
39571245194344	-0.712902	360
39571245242606	-0.813309	109
3	4
39587199181478	2.001934	847
39587199181450	1.921040	577
39587199182119	0.050793	838
39587199183453	2.466728	76
39587199181921	2.376579	361
39587199184352	0.430573	335
39587199189993	-0.400692	67
4	4
39591119614994	1.537079	607
39591119614633	0.877533	859
39591119614628	0.757103	845
39591119616018	0.452442	587
39591119615305	4.026222	67
39591119614309	1.487267	361
39591119616229	1.172905	335
39591119624055	-0.460083	76
5	4
39602368459513	1.935215	581
39602368459046	1.536362	841
39602368460506	0.571106	586
39602368460547	-0.192410	865
39602368442436	-1.290779	862
39602368458827	2.921192	361
39602368460253	1.961079	84
39602368461414	0.983421	82
39602368461620	0.344200	78
4	3
39628477368936	4.454975	625
39628477369584	2.353676	833
39628477369113	1.099571	857
39628477371617	0.471111	633
39628477370527	2.937527	103
39628477372499	1.335716	100
39628477374064	0.548515	329
2	2
39633114259305	-0.656788	587
39633114256980	-0.960831	878
39633114236860	-0.311462	382
39633114338838	-0.917427	321
2	4
39639934499628	2.189648	636
39639934528076	-0.924820	884
39639934502413	3.234657	122
39639934501367	2.264301	383
39639934504172	0.711655	125
39639934502588	0.311237	368
3	4
39641217137727	1.859272	894
39641217137444	1.608734	614
39641217143635	-0.251801	610
39641217142091	1.207859	73
39641217140540	1.154285	349
39641217143732	1.041988	126
39641217140125	0.481258	348
4	4
39651374532524	2.100227	866
39651374533071	0.886345	608
39651374533200	0.817142	603
39651374541877	-0.694939	870
39651374534179	1.414658	373
39651374533340	1.051868	89
39651374535499	0.715729	65
39651374534936	0.669289	376
4	3
39659070252713	0.840267	598
39659070252453	0.783218	848
39659070253584	0.616276	832
39659070253879	-0.199234	597
39659070253344	1.949898	65
39659070251860	1.278465	342
39659070255740	-0.063408	339
4	4
39673193604327	3.451618	891
39673193604069	1.099144	596
39673193604103	0.903419	594
39673193615254	0.065533	882
39673193605535	2.851112	81
39673193605259	1.521950	82
39673193604882	0.884880	356
39673193606602	0.172329	359
3	4
39681317169297	3.378418	871
39681317169440	2.865398	610
39681317169843	1.722931	611
39681317167646	3.731251	108
39681317167310	3.055454	365
39681317171647	0.332542	366
39681317181958	-0.561264	111
3	5
39681648357542	3.235786	635
39681648357449	2.278748	884
39681648359266	0.165028	885
39681648357530	3.924896	379
39681648359337	1.277817	73
39681648361431	1.195118	126
39681648359469	0.657009	382
39681648373477	-0.429050	370
5	5
39682894037223	5.203381	628
39682894037277	1.447903	833
39682894037125	0.966892	857
39682894039587	0.792725	619
39682894052907	-0.840305	629
39682894035408	2.225037	350
39682894037326	1.648983	108
39682894035487	1.640835	346
39682894037756	1.467575	111
39682894039268	1.402576	127
5	4
39685753033405	2.148567	847
39685753033950	1.800632	591
39685753033384	1.274231	876
39685753035701	0.379173	582
39685753035233	-0.149055	874
39685753032317	2.645382	370
39685753033528	1.997227	125
39685753033738	0.687134	360
39685753035575	0.564110	121
3	2
39694752789798	1.614510	860
39694752792276	1.478016	637
39694752792570	0.984840	634
39694752794125	1.064064	343
39694752793678	-0.258583	104
4	4
39704626305173	0.992802	836
39704626305120	0.535160	609
39704626306919	0.485676	612
39704626306327	0.380138	845
39704626306716	1.329422	126
39704626304811	0.705078	345
39704626309112	0.109318	73
39704626309540	-0.200993	348
4	4
39711918614977	1.636143	876
39711918613917	1.456444	874
39711918614878	1.370289	621
39711918616727	0.116306	625
39711918615799	1.853134	108
39711918617278	1.253242	106
39711918616419	1.122013	372
39711918616659	0.668110	363
4	4
39714255186225	2.047157	857
39714255188069	1.666042	621
39714255188157	1.340088	622
39714255188010	0.927711	833
39714255188071	4.978069	114
39714255187191	1.521778	370
39714255186888	1.480446	360
39714255190145	-0.355778	104
3	3
39718981003992	2.499207	889
39718981004620	0.566315	615
39718981004724	0.351273	612
39718981004345	1.685043	378
39718981006045	0.569798	101
39718981004798	0.561977	104
3	4
39722232488923	2.177574	636
39722232487330	1.100861	839
39722232491671	0.100525	844
39722232488284	1.355412	330
39722232489981	1.273434	119
39722232491467	0.245392	124
39722232496830	-0.243511	320
5	4
39738001115503	2.982201	635
39738001114383	1.113300	881
39738001115743	0.297359	889
39738001117622	0.209457	626
39738001130929	-0.914459	850
39738001114480	3.459236	105
39738001114935	1.847324	368
39738001117383	0.505108	383
39738001140151	-0.862736	79
3	4
39748150926966	4.011337	638
39748150929455	0.930103	885
39748150928893	0.899513	884
39748150928642	1.759838	100
39748150927870	1.357323	369
39748150930743	0.355122	377
39748150933123	-0.175102	103
3	4
39751868892352	2.119228	633
39751868891038	1.604500	881
39751868891954	0.832104	877
39751868892103	2.781429	116
39751868890839	1.170322	365
39751868891900	0.370396	369
39751868893433	-0.388672	373
6	3
39754974353168	3.213428	612
39754974356568	1.627468	894
39754974354835	0.687660	841
39754974354757	0.479404	609
39754974359847	0.087322	891
39754974363702	-0.955006	865
39754974351966	3.494011	374
39754974353252	0.590630	125
39754974240584	-0.414238	332
3	2
39757470684147	2.512688	884
39757470683118	0.673763	606
39757470684487	0.116283	602
39757470682778	2.472221	66
39757470682183	2.194172	367
3	4
39761732098841	1.404560	847
39761732098960	1.266663	617
39761732099946	0.277058	591
39761732099203	3.312218	350
39761732112315	-0.435108	351
39761732106629	-0.807621	93
39761732123535	-0.929115	72
2	2
39771624474349	-0.621990	580
39771624381023	-0.818321	591
39771624507265	-0.830406	360
39771624626615	-1.123257	345
3	2
39779664064351	2.020504	888
39779664063678	0.890553	599
39779664066271	0.547184	596
39779664064261	1.781307	358
39779664069915	-0.207218	378
5	3
39783187438439	2.320362	892
39783187437683	0.200733	608
39783187442951	0.047340	622
39783187439820	-0.435814	605
39783187334017	-0.527878	842
39783187438457	1.190571	374
39783187439537	0.853222	90
39783187441703	-0.142761	362
5	6
39790890447659	3.459988	864
39790890450369	0.809361	613
39790890452015	0.267750	611
39790890452816	0.061253	861
39790890453914	-0.310326	859
39790890450685	5.466393	66
39790890450753	4.712997	70
39790890449382	2.416668	350
39790890451391	0.270264	351
39790890482580	-0.317322	338
39790890456598	-0.542004	79
4	4
39791341627934	1.367592	634
39791341626364	1.202415	860
39791341626609	1.081532	861
39791341628941	1.030422	637
39791341627501	5.379848	114
39791341627798	2.747757	104
39791341626851	1.777828	326
39791341626960	0.916592	322
4	4
39797935100436	1.748932	613
39797935099592	1.745598	836
39797935100696	1.312222	616
39797935100447	0.238445	840
39797935101490	1.572754	323
39797935103569	0.645763	114
39797935103209	0.175777	321
39797935105290	0.033241	123
7	7
39806352928682	2.274998	631
39806352933738	1.675983	891
39806352932637	1.362434	609
39806352931020	0.783092	893
39806352935980	0.443531	894
39806352934162	-0.144436	612
39806352951668	-0.607239	619
39806352933848	1.459564	95
39806352933893	1.081223	359
39806352929734	0.976013	354
39806352935357	0.332287	361
39806352949520	-0.508865	357
39806352937659	-0.824051	104
39806352943359	-1.367813	97
3	4
39808140432030	2.279381	607
39808140434185	1.198761	836
39808140431617	0.807709	845
39808140431786	1.853973	79
39808140431475	1.595863	356
39808140432219	-0.082993	359
39808140432509	-0.269749	105
3	2
39810125117297	1.445724	849
39810125117270	1.302013	597
39810125124167	-0.687374	583
39810125119362	0.684895	80
39810125120782	0.651009	64
3	4
39813493187186	1.422665	876
39813493187847	1.101776	589
39813493190140	0.489235	874
39813493188914	1.693523	376
39813493188362	0.712475	92
39813493192418	-0.417706	373
39813493205845	-0.926010	90
4	4
39820275391869	1.571896	864
39820275392174	1.264172	598
39820275392328	0.079407	859
39820275393433	-0.782825	595
39820275392822	0.943668	344
39820275392855	0.603863	346
39820275394819	0.509846	82
39820275410494	-0.907513	81
