Event Number, Hits, Delta t, QDC, Layer 1 Hits, Layer 1 QDC, Layer 2 Hits, Layer 2 QDC, Layer 3 Hits, Layer 3 QDC, Layer 4 Hits, Layer 4 QDC, x1 (cm), y1 (cm), x2 (cm), y2 (cm), Adjacent Cut, Edge Cut
2444, 7, 13078, 4.899842, 2, 1.023823, 2, 0.923672, 1, 1.126263, 2, 1.826084, 66.05583, 20.03538, 69.59598, 24.02443, 1, 1
2445, 7, 22861, 2.797142, 1, 0.237083, 2, 1.379535, 2, 0.39782, 2, 0.782704, -0.1784422, 66.90986, 3.665078, 68.53499, 1, 0
2446, 5, 25290, 6.146694, 1, -0.568119, 1, 1.419212, 2, 2.448769, 1, 2.846832, 78.27232, 103.8993, 66.42495, 96.24213, 1, 0
2447, 7, 4100, 6.067189, -1e+06, -1e+06, 2, 1.442634, 3, 2.681767, 2, 1.942788, -1e+06, 33.53014, 65.16355, 34.48877, 0, 1
2448, 7, 7372, 6.425071, 2, 1.988643, 2, 1.407951, 1, 1.141781, 2, 1.886696, 47.30935, 94.99015, 42.46972, 98.87726, 1, 1
2449, 6, 3213, 5.927463, 2, 2.381569, 2, 1.479908, 2, 2.065986, -1e+06, -1e+06, 72.82803, 54.72047, 60.50307, -1e+06, 1, 1
2450, 5, 33549, 10.65297, -1e+06, -1e+06, 2, 1.11124, 2, 5.590889, 1, 3.95084, -1e+06, 73.83191, 45.21068, 74.25, 1, 1
2451, 9, 14842, 7.964352, 3, 0.090912, 1, 1.564949, 2, 1.885147, 3, 4.423344, 197.6906, 69.63418, 15.69243, 59.71145, 0, 1
2452, 13, 32555, 19.89554, 5, 8.70227, 6, 7.582101, 2, 3.611172, -1e+06, -1e+06, 18.12976, 57.0123, 91.43971, -1e+06, 0, 1
2453, 5, 2815, 5.91689, 1, 1.502026, 1, 1.555401, 2, 1.582943, 1, 1.27652, 8.396377, 59.48819, 7.67801, 67.95482, 1, 1
2454, 7, 3483, 5.942327, 2, 1.634045, 1, 1.877438, 2, 1.255845, 2, 1.174999, 94.19487, 52.84753, 83.87545, 47.47405, 1, 1
2455, 7, 18173, 5.406978, 1, 1.47908, 1, 1.994869, 2, 1.261452, 3, 0.671577, 61.43782, 48.16245, 60.9721, 53.62392, 1, 1
2456, 10, 39443, 12.64016, 2, 5.772846, 3, 2.544514, 2, 2.277336, 3, 2.045464, 60.32807, 49.67337, 75.05016, 67.18068, 0, 1
2457, 8, 4280, 6.373997, 2, 1.252922, 2, 1.850769, 2, 1.764504, 2, 1.505802, 44.17139, 87.19872, 37.06796, 98.03843, 1, 1
2458, 5, 7370, 11.07257, 2, 3.111824, 1, 3.060577, 1, 2.157219, 1, 2.742947, 103.6448, 6.186809, 84.79902, 27.38158, 1, 0
2459, 8, 7005, 10.49066, 2, 1.434093, 2, 2.844079, 2, 4.143444, 2, 2.069042, 77.11162, 54.13259, 98.96354, 78.02801, 1, 1
2460, 5, 2427, 8.320099, 1, 1.72361, 2, 4.325131, 1, 0.936359, 1, 1.334999, 36.62129, 100.4263, 45.17375, 103.5972, 1, 0
2461, 8, 6569, 9.717011, 2, 3.367771, 2, 2.682019, 2, 2.128563, 2, 1.538658, 87.00351, 28.10085, 60.60611, 37.47812, 1, 1
2462, 15, 19435, 12.35408, 6, 5.560723, 3, 0.674866, 2, 1.389461, 4, 4.729026, 11.70244, 112.9296, 37.12196, 76.45979, 0, 1
2463, 7, 2858, 5.493652, 1, 2.054939, 2, 1.547825, 2, 1.012791, 2, 0.878097, 76.21083, 29.9136, 70.7398, 38.41764, 1, 1
2464, 12, 23633, 12.37953, 2, 3.508464, 3, 3.067093, 3, 2.510559, 4, 3.293415, 20.84755, 44.4772, 5.952822, 82.99303, 0, 1
2465, 6, 11225, 4.129901, 2, 0.256088, 2, 1.002361, 1, 2.010685, 1, 0.860767, 27.11403, 68.87679, 35.59651, 73.10119, 1, 1
2466, 9, 18864, 3.929658, 2, 0.987709, 3, 1.514168, 2, 0.794716, 2, 0.633065, 26.47247, 13.48568, 44.6769, 3.339476, 0, 1
2467, 6, 3903, 6.400348, 2, 1.18882, 2, 1.97335, 1, 1.747299, 1, 1.490879, 70.11589, 93.23484, 54.03674, 86.78584, 1, 1
2468, 8, 20029, 0.048808, -1e+06, -1e+06, 4, -1.573563, -1e+06, -1e+06, 4, 1.622371, -1e+06, 24.12273, -1e+06, 49.78269, 0, 1
2469, 8, 3198, 10.91543, 2, 1.86253, 2, 2.889241, 2, 3.948765, 2, 2.214894, 70.50779, 41.422, 66.1486, 18.73912, 1, 1
2470, 7, 6334, 7.485669, 2, 2.101768, 2, 3.657357, 2, 1.173344, 1, 0.5532, 61.72577, 41.72466, 60.32988, 45.47028, 1, 1
2471, 8, 2663, 10.64957, 2, 3.607609, 2, 3.055348, 2, 1.74715, 2, 2.239467, 17.99338, 48.95757, 24.95599, 19.35845, 1, 1
2472, 9, 24183, 10.89142, 2, 2.977527, 2, 2.114292, 3, 2.436242, 2, 3.363361, 78.03504, 72.43573, 88.00597, 97.39517, 1, 1
2473, 7, 33279, 7.493655, 1, 2.789207, 3, 2.367042, 1, 1.339336, 2, 0.99807, 41.27611, 74.44814, 51.30795, 71.26736, 1, 1
2474, 9, 7082, 6.497701, 2, 2.243435, 3, 0.991406, 2, 2.085339, 2, 1.177521, 26.2292, 74.28065, 10.17153, 87.97151, 1, 1
2475, 7, 8335, 3.936623, 2, 0.607868, 2, 2.552147, 2, 0.257992, 1, 0.518616, 45.82292, 22.11787, 33.50845, 0.7547357, 0, 0
2476, 8, 14887, 6.607955, 3, 2.841571, 1, -0.162838, 2, 2.055081, 2, 1.874141, 17.96311, 65.2005, 24.8943, 90.12264, 0, 1
2477, 7, 3219, 6.196448, 2, 2.04882, 2, 0.866695, 1, 1.994949, 2, 1.285984, 12.2987, 71.30531, 23.69742, 70.02188, 1, 1
2478, 6, 2093, 8.617043, 2, 2.30965, 1, 2.579781, 1, 1.665768, 2, 2.061844, 40.0368, 83.89632, 22.24447, 94.46562, 1, 1
2479, 7, 3728, 3.860325, 2, 0.123646, 2, 2.158428, 2, 1.068878, 1, 0.509373, 53.07782, 7.571714, 60.5369, 0.5353102, 1, 0
2480, 8, 4703, 11.47395, 2, 2.768223, 2, 3.053615, 2, 2.724892, 2, 2.927215, 56.68869, 68.47159, 60.72555, 36.52121, 1, 1
2481, 8, 11933, 4.527587, 2, 1.715, 2, 2.711922, 2, 0.223697, 2, -0.123032, 33.19893, 6.523712, 9.965768, 9.925248, 1, 1
2482, 7, 6722, 6.58501, 2, 2.281376, 2, 1.338916, 2, 1.253559, 1, 1.711159, 23.47249, 50.56128, 17.88114, 25.42135, 1, 1
2483, 9, 6348, 9.34081, 4, 4.932808, 2, 0.874867, 1, 2.466133, 2, 1.067002, 74.19499, 71.80085, 90.38818, 79.95839, 1, 1
2484, 8, 3924, 8.219415, 2, 2.411255, 2, 1.030621, 2, 3.726735, 2, 1.050804, 54.03099, 30.79238, 37.44883, 42.44028, 1, 1
2485, 6, 12332, 7.754676, 2, 2.658676, 2, 1.913555, 1, 1.337116, 1, 1.845329, 19.92634, 68.54652, 14.16916, 83.88369, 1, 1
2486, 12, 20399, 7.324434, 3, 1.260316, 2, 1.444378, 2, 0.97018, 5, 3.64956, 70.90723, 64.35535, 72.3177, 49.48398, 0, 1
2487, 8, 5822, 10.62594, 2, 2.71386, 2, 3.305492, 2, 1.453877, 2, 3.15271, 10.41739, 50.62488, 17.81257, 80.68562, 1, 1
2488, 8, 2828, 5.852718, 2, 1.960605, 2, 1.574939, 2, 0.758313, 2, 1.558861, 31.50957, 58.45529, 21.52184, 50.88565, 1, 1
2489, 8, 17696, 7.438301, 2, 1.878158, 2, 2.678398, 2, 1.529091, 2, 1.352654, 79.68679, 41.96026, 66.00391, 28.12724, 1, 1
2490, 6, 24553, 3.753957, 1, 0.444321, 2, 1.013451, 2, 0.177906, 1, 2.118279, 27.93795, 58.51869, 30.55776, 62.37483, 1, 1
2491, 8, 16216, 4.390075, 3, -0.023628, 2, 2.595596, 2, 0.540977, 1, 1.27713, 183.5284, 35.31416, 13.7446, 31.57867, 1, 1
2492, 8, 26226, 5.628473, 1, 1.886364, 2, 0.631299, 2, 1.217335, 3, 1.893475, 73.91791, 18.1677, 73.13042, 20.86424, 1, 1
2493, 8, 4527, 8.945766, 2, 0.752045, 2, 2.685314, 2, 3.346004, 2, 2.162403, 67.69881, 61.34595, 59.39959, 43.27109, 1, 1
2494, 7, 1816, 14.12725, 1, 2.653442, 2, 2.50475, 2, 6.219426, 2, 2.74963, 87.90132, 68.5433, 96.1233, 44.38109, 1, 1
2495, 7, 3759, 7.521713, 1, 0.82523, 2, 1.349483, 2, 4.064171, 2, 1.282829, 104.7515, 72.84221, 90.19218, 49.88647, 1, 0
2496, 7, 17283, 7.105224, 1, 0.186752, 2, 1.404442, 2, 1.718666, 2, 3.795364, 52.68344, 47.93033, 47.01746, 34.41113, 1, 1
2497, 9, 41985, 5.02615, 3, 1.332192, 1, 0.52393, 3, 1.767063, 2, 1.402965, 41.76435, 30.98619, 57.52346, 33.01721, 0, 1
2498, 7, 3167, 6.08157, 1, -0.018566, 2, 2.740711, 1, 0.68927, 3, 2.670155, 21.94667, 34.66319, 12.81039, 40.17478, 1, 1
2499, 8, 13524, 8.228668, 1, 0.057175, 3, 3.72319, 2, 3.307079, 2, 1.141224, 43.54, 93.24634, 62.67163, 91.52092, 1, 1
2500, 8, 5308, 12.80705, 2, 5.296799, 2, 2.931694, 2, 2.014099, 2, 2.564457, 14.20819, 38.73381, 23.29815, 72.9753, 1, 1
2501, 7, 4467, 6.503212, 2, 0.999371, 2, 2.070408, 1, 1.606441, 2, 1.826992, 49.6789, 24.02215, 32.84539, 27.67472, 1, 1
2502, 7, 18546, 5.24474, 2, 0.127121, 2, 2.877808, 2, 0.361004, 1, 1.878807, 12.4431, 91.08039, 19.50103, 93.40002, 0, 0
2503, 7, 6633, 11.48056, 1, 1.548088, 2, 2.62207, 2, 4.295757, 2, 3.014641, 36.97593, 46.18567, 61.67271, 57.68717, 1, 1
2504, 9, 17435, 8.738297, 2, 2.34573, 2, 2.363262, 3, 1.131886, 2, 2.897419, 76.06121, 73.90535, 60.69345, 74.50445, 1, 1
2505, 4, 19229, -1.42815, -1e+06, -1e+06, 2, -0.5223, 2, -0.90585, -1e+06, -1e+06, -1e+06, 100.2234, 49.45912, -1e+06, 0, 1
2506, 7, 2618, 6.510406, 2, 0.170379, 1, 2.144672, 2, 0.882515, 2, 3.31284, 37.445, 94.79987, 43.7025, 76.52565, 1, 1
2507, 5, 2524, 7.176415, -1e+06, -1e+06, 2, 6.016869, 2, 1.436379, 1, -0.276833, -1e+06, 102.8906, 41.63188, 72.6, 1, 0
2508, 6, 5932, 8.701317, 2, 1.990825, 1, 2.504757, 2, 1.883454, 1, 2.322281, 38.26588, 37.56166, 70.31278, 41.61664, 1, 1
2509, 9, 17098, 12.6248, 2, 4.141754, 3, 0.101375, 1, 4.845562, 3, 3.53611, 50.75438, 54.45423, 72.84397, 90.61679, 0, 1
2510, 6, 1792, 8.21103, 1, 1.832047, 2, 2.219139, 1, 1.742207, 2, 2.417637, 79.83223, 15.8931, 56.918, 18.67547, 1, 1
2511, 9, 15789, 9.156617, 3, 2.607394, 2, 2.93724, 2, 1.853946, 2, 1.758037, 6.257953, 16.49385, 26.49291, 48.69335, 0, 1
2512, 10, 4854, 9.923817, 2, 1.894493, 2, 2.71418, 2, 1.760159, 4, 3.554985, 37.55379, 59.81945, 56.54805, 69.99337, 0, 1
2513, 8, 4747, 5.08551, 2, 1.753914, 2, 1.200912, 2, 1.121857, 2, 1.008827, 35.59561, 12.25583, 19.56065, 12.81756, 1, 1
2514, 7, 7165, 10.788, 2, 2.325188, 2, 2.767513, 2, 3.365295, 1, 2.330002, 73.96735, 84.09667, 63.26184, 94.25096, 1, 1
2515, 15, 38500, 9.865167, 8, 11.30867, 1, -0.717957, 3, 0.026692, 3, -0.752239, 83.42047, 73.25684, 969.9523, 24.73987, 0, 0
2516, 7, 5955, 8.832305, 2, 3.171154, 2, 1.252224, 1, 2.334255, 2, 2.074672, 74.61306, 43.79223, 88.2932, 44.9446, 1, 1
2517, 5, 2671, 3.603904, -1e+06, -1e+06, 2, 1.206566, 2, 0.796741, 1, 1.600597, -1e+06, 32.0384, 32.97546, 34.65, 1, 1
2518, 6, 5034, 8.910184, 1, 1.814457, 1, 1.113018, 2, 2.949223, 2, 3.033486, 78.2642, 101.235, 90.74857, 85.97952, 1, 1
2519, 6, 17818, 4.209878, 2, 1.059834, 2, 1.500553, 2, 1.649491, -1e+06, -1e+06, 18.203, 14.44115, 8.423874, -1e+06, 1, 1
2520, 8, 7152, 5.926349, 2, 0.922145, 2, 0.721172, 2, 0.929615, 2, 3.353417, 46.56975, 13.71149, 43.95381, 20.89436, 1, 1
2521, 6, 19589, -5.161861, 2, -2.58044, -1e+06, -1e+06, 4, -2.581421, -1e+06, -1e+06, 34.58172, -1e+06, 40.25423, -1e+06, 0, 1
2522, 4, 43250, -2.46186, 1, -0.803558, 1, -0.42181, 2, -1.236492, -1e+06, -1e+06, 9.9, 84.15, 14.10738, -1e+06, 1, 1
2523, 8, 19157, 3.748707, 2, 0.770893, 2, 1.913098, 1, 0.558784, 3, 0.505932, 17.76768, 10.33536, 2.804611, 8.002861, 1, 1
2524, 7, 7924, 5.088162, 2, 1.394173, 2, 1.339916, 1, 1.797707, 2, 0.556366, 17.07714, 59.15551, 2.299711, 49.99054, 1, 1
2525, 8, 4352, 11.48568, 1, 1.512081, 2, 1.677933, 3, 5.453243, 2, 2.842427, 88.19672, 95.02463, 84.39222, 77.37233, 1, 1
2526, 8, 4263, 15.34274, 1, 5.191914, 2, 3.173458, 3, 4.406219, 2, 2.571148, 75.07054, 76.79676, 92.14253, 53.16622, 0, 0
2527, 9, 11565, 10.98064, 2, 0.48357, 4, 5.992085, 2, 2.535649, 1, 1.969337, 22.49284, 98.74256, 23.96565, 96.1142, 1, 1
2528, 12, 16085, 10.35001, 2, 5.017433, 6, 4.225335, 2, -1.049202, 2, 2.156441, 57.76899, 25.56005, 93.13105, 29.14607, 0, 1
2529, 8, 5586, 6.779189, 2, 1.280575, 2, 0.8525, 2, 2.613701, 2, 2.032413, 63.37661, 71.51661, 72.39418, 75.68252, 1, 1
2530, 9, 8218, 14.17772, 4, 4.285671, 2, 3.806507, 2, 4.682289, 1, 1.403252, 57.99712, 70.99726, 77.99393, 75.93352, 0, 1
2531, 7, 5848, 7.495099, 2, 2.097481, 1, 1.871319, 2, 1.806942, 2, 1.719357, 53.33769, 27.44394, 26.17396, 34.46912, 1, 1
2532, 7, 3394, 5.140431, 2, 1.901245, 2, 1.942417, 1, 0.079247, 2, 1.217522, 24.88238, 19.35639, 18.53033, 27.44807, 1, 1
2533, 4, 5206, 4.086763, 1, 0.158295, 1, 1.893803, 2, 2.034665, -1e+06, -1e+06, 92.4, 41.25, 95.90742, -1e+06, 1, 1
2534, 7, 12220, 8.452291, 2, 1.258286, 1, 2.275322, 2, 0.714123, 2, 4.20456, 23.74891, 79.72973, 31.58613, 96.67801, 1, 1
2535, 7, 4447, 6.494217, 2, 1.619805, 2, 0.994007, 1, 1.792152, 2, 2.088253, 26.47321, 70.16085, 18.00388, 87.00067, 1, 1
2536, 7, 27266, 5.177723, 2, 1.594616, 1, 1.437695, 3, 1.775913, 1, 0.369499, 73.07808, 45.01618, 71.45028, 40.28393, 0, 1
2537, 8, 17812, 2.900612, 2, -0.132813, 2, 1.919861, 2, 0.760643, 2, 0.352921, 11.49193, 2.649792, 9.933989, 5.665282, 1, 1
2538, 6, 3139, 6.938171, 2, 1.163467, 1, 1.678688, 2, 0.87899, 1, 3.217026, 7.271495, 62.86927, 5.229907, 77.91472, 1, 1
2539, 7, 12247, 6.70652, 2, 0.052177, 1, 1.700157, 2, 1.048206, 2, 3.90598, 29.8593, 0.964265, 33.20276, 2.424838, 1, 1
2540, 7, 28292, 5.704096, -1e+06, -1e+06, 4, -0.079927, 1, 2.724533, 2, 3.05949, -1e+06, 406.4418, 97.35, 56.98122, 0, 1
2541, 10, 16055, 12.19708, 2, 3.471287, 2, 2.562439, 2, 4.94796, 4, 1.215397, 89.08755, 74.37452, 92.011, 30.74064, 1, 1
2542, 9, 22822, 7.010235, 2, 2.55513, 3, 1.627346, 2, 1.845681, 2, 0.982078, 23.19437, 50.24066, 14.50427, 77.02972, 1, 1
2543, 11, 13944, 14.67208, 2, 3.055511, 1, 1.314896, 1, 1.355301, 7, 8.946371, 91.6474, 41.68065, 49.30428, 49.96253, 0, 1
2544, 6, 5523, 2.616272, -1e+06, -1e+06, 2, -0.835117, 2, 1.975284, 2, 1.476105, -1e+06, 13.10014, 87.25677, 13.44867, 1, 1
2545, 14, 25934, -5.248815, 11, -9.964914, -1e+06, -1e+06, 1, -0.433395, 2, 5.149494, 50.92546, -1e+06, 75.9, 102.6257, 0, 0
2546, 5, 3368, 3.422505, -1e+06, -1e+06, 2, 0.381661, 2, 1.811401, 1, 1.229443, -1e+06, 29.10819, 67.27235, 39.6, 1, 1
2547, 8, 19271, 5.01873, 2, 1.694451, 2, 1.140976, 3, 0.391643, 1, 1.79166, 74.14391, 71.15026, 70.27079, 66.4971, 1, 1
2548, 8, 5483, 9.451724, 2, 1.921249, 2, 2.866783, 2, 1.588676, 2, 3.075016, 55.42116, 7.365016, 68.33179, 18.24987, 1, 1
2549, 7, 5947, 6.59507, 2, 2.525428, 2, 3.229004, 1, 0.811909, 2, 0.028729, 92.95801, 10.51992, 95.30266, 9.001601, 1, 1
2550, 6, 5420, 12.23586, 2, 4.383144, 2, 3.297169, -1e+06, -1e+06, 2, 4.555546, 50.3234, 91.79253, -1e+06, 32.10399, 1, 1
2551, 6, 2120, 7.39187, 1, 1.492428, 1, 2.36779, 2, 2.009114, 2, 1.522538, 33.66758, 100.5917, 37.03229, 94.86894, 1, 1
2552, 10, 4729, 13.61013, 2, 1.896591, 5, 3.678409, 2, 5.92408, 1, 2.111046, 100.2498, 56.5925, 88.83377, 65.19717, 0, 1
2553, 7, 7579, 4.443222, 2, 1.333084, 2, 0.444935, 1, 1.134377, 2, 1.530826, 41.59005, 55.52888, 27.54627, 50.83083, 1, 1
2554, 7, 5960, 5.5703, 2, 2.389148, 1, 1.279236, 2, 0.974739, 2, 0.927177, 38.1033, 27.62935, 34.60423, 21.4583, 1, 1
2555, 6, 2335, 8.345352, 2, 1.552944, 1, 1.344391, 1, 2.499996, 2, 2.948021, 51.52686, 102.9347, 62.2888, 98.90634, 1, 1
2556, 6, 4463, 9.540677, 2, 1.384705, 1, 2.822041, 2, 3.216373, 1, 2.117558, 66.09221, 83.44653, 92.51088, 86.59132, 1, 1
2557, 7, 4408, 10.2256, 2, 3.261136, 2, 2.762882, 1, 1.670319, 2, 2.531261, 62.5407, 68.50855, 30.57988, 64.44092, 1, 1
2558, 8, 13228, 12.36182, 3, 8.090664, 2, 2.663746, 3, 1.607407, -1e+06, -1e+06, 40.75356, 46.40693, 1.01062, -1e+06, 1, 0
2559, 8, 27787, 6.131809, 3, 0.814411, 1, 2.201897, 2, 0.804706, 2, 2.310795, 75.86573, 101.7447, 66.2312, 100.3455, 1, 1
2560, 7, 4605, 12.06768, 2, 5.744175, 2, 2.488785, 1, 1.602928, 2, 2.231796, 25.60387, 31.2649, 43.28854, 56.89087, 1, 1
2561, 8, 5540, 7.928498, 2, 1.212994, 2, 2.792004, 2, 1.784988, 2, 2.138512, 37.15324, 23.82337, 54.50609, 19.66231, 1, 1
2562, 13, 21442, 10.57182, 4, -1.441643, 4, 5.774906, 3, 3.68541, 2, 2.553146, 83.4641, 100.8379, 25.30223, 71.4121, 0, 0
2563, 9, 28367, 8.519962, 2, 3.020565, 3, 2.753697, 2, 1.288379, 2, 1.457321, 25.73723, 87.60566, 27.63891, 63.55234, 1, 1
2564, 7, 5539, 4.583464, 1, 1.086998, 2, 0.46099, 2, 1.584049, 2, 1.451427, -0.69665, 84.73321, 8.814712, 89.10344, 1, 0
2565, 4, 22289, -1.066506, -1e+06, -1e+06, 2, -0.78011, 2, -0.286396, -1e+06, -1e+06, -1e+06, 24.02854, 91.4631, -1e+06, 1, 1
2566, 7, 7023, 7.475574, 2, 1.724998, 2, 2.571732, 1, 1.269405, 2, 1.909439, 33.21357, 57.0195, 10.24557, 82.30661, 1, 1
2567, 6, 2518, 5.901249, 1, 0.905613, 2, 2.130341, 1, 1.535286, 2, 1.330009, 26.26883, 9.943932, 15.49763, 17.5384, 1, 1
2568, 5, 3411, 6.819378, 2, 1.170681, 1, 2.134354, 1, 1.942932, 1, 1.571411, 41.33989, 90.72215, 54.0813, 103.3455, 1, 0
2569, 8, 17329, 6.307239, 2, 1.023022, 2, 2.036087, 2, 0.772056, 2, 2.476074, 20.91271, 97.97282, 37.94083, 102.7555, 0, 0
2570, 10, 17663, 13.34627, 3, 0.331813, 3, 4.274177, 3, 6.051316, 1, 2.688961, 107.85, 56.3801, 76.62317, 53.00147, 0, 1
2571, 9, 30057, 8.939133, 2, 1.21022, 3, 1.810708, 2, 2.230389, 2, 3.687816, 56.81173, 72.12752, 78.79429, 74.8657, 0, 1
2572, 8, 21416, 6.708343, 2, 0.564403, 2, 0.994015, 2, 3.492115, 2, 1.65781, 57.56877, 27.34038, 79.25153, 20.16501, 1, 1
2573, 6, 14065, 5.693958, 2, 2.612003, 2, -0.555958, 1, 1.76342, 1, 1.874493, 75.88971, 51.53298, 64.08827, 61.3011, 0, 1
2574, 7, 15194, 8.564778, 2, 2.930446, 1, 0.207478, 2, 3.010003, 2, 2.416851, 35.85592, 58.38044, 44.7913, 45.5159, 1, 1
2575, 8, 5860, 10.95844, 2, 2.451733, 2, 3.174252, 2, 2.333077, 2, 2.999382, 87.74185, 36.35485, 87.50273, 59.22328, 1, 1
2576, 7, 4516, 6.386043, 2, -0.097603, 2, 2.770527, 2, 1.801609, 1, 1.91151, 79.142, 6.993992, 74.01317, 5.687558, 1, 1
2577, 8, 26362, 4.78907, 3, 0.795639, 1, 2.062286, 2, 1.910298, 2, 0.020847, 76.9676, 1.079996, 91.57445, 8.203777, 1, 1
2578, 6, 5421, 3.907592, 2, 1.211624, 2, 1.010727, 1, 1.419559, 1, 0.265682, 7.48408, 81.8604, 17.95517, 89.52899, 1, 1
2579, 8, 22050, 5.381807, 2, 1.01553, 2, -0.16254, 2, 1.817715, 2, 2.711102, 38.22395, 57.10325, 53.61562, 59.26529, 1, 1
2580, 7, 3703, 8.760014, 1, 2.479404, 2, 2.285309, 2, 1.661461, 2, 2.33384, 84.15782, 18.39591, 84.34556, 39.30886, 1, 1
2581, 7, 4491, 7.199894, 2, 2.130764, 2, 2.510582, 2, 0.645565, 1, 1.912983, 37.88472, 7.013243, 34.10412, 9.274256, 1, 1
2582, 7, 2236, 8.542656, 2, 3.657116, 2, 2.582726, 2, 0.956768, 1, 1.346046, 102.9181, 1.200831, 92.37673, 0.5346758, 1, 0
2583, 7, 4758, 7.876483, 2, 1.644348, 1, 1.540691, 2, 1.985839, 2, 2.705605, 90.8534, 52.54791, 79.32306, 55.78008, 1, 1
2584, 9, 5304, 7.453719, 2, 1.121902, 2, 2.694225, 3, 1.071819, 2, 2.565773, 21.48838, 8.161994, 33.11692, 10.29103, 1, 1
2585, 4, 12672, -0.49202, 2, 0.296337, -1e+06, -1e+06, -1e+06, -1e+06, 2, -0.788357, 62.09427, -1e+06, -1e+06, 17.4878, 0, 1
2586, 7, 6324, 6.419533, 1, 2.707573, 2, 1.537266, 2, 0.903969, 2, 1.270725, 23.41961, 57.49662, 29.36614, 46.13742, 1, 1
2587, 7, 3181, 7.129662, 2, 1.656906, 1, 1.4706, 2, 2.814343, 2, 1.187813, 61.0121, 72.55043, 48.79102, 73.56498, 1, 1
2588, 15, 16799, 14.30014, 4, 0.978135, 7, 7.665231, 2, 2.191319, 2, 3.465454, 120.3633, 30.49343, 101.2809, 3.10545, 0, 1
2589, 5, 10544, 2.579582, -1e+06, -1e+06, 1, 0.608154, 1, -0.007534, 3, 1.978962, -1e+06, 0, 14.85, 7.246402, 1, 0
2590, 10, 17524, 19.14368, 2, 5.981315, 3, 4.367359, 3, 3.925946, 2, 4.86906, 100.2768, 85.37848, 85.90084, 52.68085, 0, 1
2591, 12, 15896, 15.06145, 4, 5.096916, 3, 4.421956, 3, 3.22108, 2, 2.321499, 58.20868, 38.04081, 55.29713, 66.81558, 0, 1
2592, 10, 7291, 12.26241, 2, 3.17989, 3, 2.151516, 2, 0.996704, 3, 5.934303, 6.815276, 74.9011, 3.40486, 36.7381, 0, 1
2593, 7, 7216, 8.261558, 2, 1.224628, 2, 2.415962, 2, 2.130654, 1, 2.490314, 54.90508, 60.00558, 50.75295, 47.73736, 1, 1
2594, 8, 23238, 4.192012, 2, 0.044887, 2, 1.917733, 2, 0.850074, 2, 1.379318, 21.68291, 91.18998, 31.55364, 86.23982, 1, 1
2595, 7, 6020, 6.477715, 2, 1.037601, 2, 2.374146, 2, 1.182072, 1, 1.883896, 59.29523, 97.24504, 69.64329, 94.24668, 1, 1
2596, 6, 4279, 7.864342, -1e+06, -1e+06, 2, 2.087368, 2, 2.993187, 2, 2.783787, -1e+06, 0.4372844, 90.44514, 11.98513, 1, 0
2597, 9, 3373, 16.34544, 2, 8.362496, 2, 5.13023, 3, 0.757995, 2, 2.094715, 29.07777, 98.93596, 39.67816, 92.19882, 0, 1
2598, 7, 5639, 1.734524, -1e+06, -1e+06, 3, 0.777237, 2, 0.171528, 2, 0.785759, -1e+06, 54.55325, 9.078607, 67.99753, 1, 1
2599, 7, 9726, 6.934998, 2, 2.030709, 2, 1.286762, 1, 2.393543, 2, 1.223984, 90.12676, 74.4467, 87.57593, 79.157, 1, 1
2600, 7, 16642, 5.547779, 1, 1.570553, 2, 1.343571, 2, 0.518295, 2, 2.11536, 50.86847, 49.04921, 59.62132, 60.96859, 1, 1
2601, 7, 16700, 3.875897, 2, -0.067272, 2, 1.659309, 2, 0.175217, 1, 2.108643, 44.7209, 65.66096, 43.56056, 59.93459, 0, 1
2602, 9, 30252, 2.716959, 3, -1.38073, 2, 1.459476, 2, 1.889808, 2, 0.748405, 57.58017, 24.67606, 48.29335, 41.89081, 0, 1
2603, 7, 7795, 11.6226, 2, 3.763057, 1, 2.579617, 3, 2.816944, 1, 2.462978, 18.58172, 90.50965, 31.47673, 69.45303, 0, 1
2604, 11, 9540, 12.84905, -1e+06, -1e+06, 5, -0.880507, 4, 7.601802, 2, 6.127751, -1e+06, 62.23527, 88.55627, 78.84374, 0, 1
2605, 10, 8494, 16.34634, 3, 7.641464, 2, 3.940819, 4, 2.705335, 1, 2.058727, 79.31738, 20.53533, 11.93527, 7.805029, 0, 1
2606, 11, 5395, 11.37341, 2, 0.406971, 4, 3.484036, 3, 2.888436, 2, 4.593964, 31.72328, 69.37666, 23.72309, 54.94186, 0, 1
2607, 6, 14645, 6.182366, 1, 1.572052, 1, -0.134998, 2, 2.244358, 2, 2.500954, 18.46373, 17.92556, 24.2114, 45.11415, 1, 1
2608, 8, 3840, 3.932877, 2, 1.067871, 2, 0.965985, 2, 0.460655, 2, 1.438366, 77.57619, 16.1808, 79.98017, 18.53801, 1, 1
2609, 12, 9990, 23.00238, 3, 6.971081, 3, 8.586922, 4, 1.046733, 2, 6.397648, 63.55851, 76.89517, 11.32089, 90.36332, 1, 1
2610, 7, 11210, 6.815514, 2, 0.993805, 1, 2.491695, 2, 0.169888, 2, 3.160126, 44.07089, 46.53025, 38.74099, 26.80505, 1, 1
2611, 8, 15292, 7.260745, 2, 1.632591, 2, 1.344669, 2, 0.827679, 2, 3.455806, 37.72543, 98.88071, 45.10117, 88.97418, 1, 1
