Event Number, Hits, Delta t, QDC, Layer 1 Hits, Layer 1 QDC, Layer 2 Hits, Layer 2 QDC, Layer 3 Hits, Layer 3 QDC, Layer 4 Hits, Layer 4 QDC, x1 (cm), y1 (cm), x2 (cm), y2 (cm), Adjacent Cut, Edge Cut
169, 7, 13052, 7.164116, 2, 2.269417, 1, 0.967113, 2, 1.593464, 2, 2.334122, 87.39699, 58.26321, 92.66238, 65.80677, 1, 1
170, 6, 2356, 5.382558, 2, 0.858074, 1, 1.70332, 2, 1.261189, 1, 1.559975, 42.0768, 17.65708, 48.45118, 10.14067, 1, 1
171, 7, 9964, 9.970178, 1, 2.643188, 2, 2.249161, 2, 2.570214, 2, 2.507615, 41.92999, 62.25516, 60.59312, 60.3131, 1, 1
172, 7, 11198, 9.652034, 2, 2.865921, 2, 5.75518, 3, 1.030933, -1e+06, -1e+06, 56.43121, 19.03148, 24.47699, -1e+06, 1, 1
173, 7, 4376, 5.896716, 2, 1.865982, 2, 0.549144, 2, 1.462917, 1, 2.018673, 24.19245, 67.53586, 26.30855, 75.47464, 1, 1
174, 8, 8456, 5.729675, 2, 1.489952, 2, 0.71426, 2, 1.387748, 2, 2.137715, 20.23772, 70.82542, 32.49602, 78.76082, 1, 1
175, 10, 7626, 8.548797, 2, 4.732315, 2, 1.623478, 4, 0.343254, 2, 1.84975, 59.08589, 92.31161, 55.4714, 88.70407, 0, 1
176, 5, 10312, 3.559635, 2, 0.631672, 1, 2.723721, 2, 0.204242, -1e+06, -1e+06, 28.8484, 47.85, 43.73184, -1e+06, 1, 1
177, 8, 23963, 4.972397, 3, 0.844425, 1, 1.555939, 2, 1.185822, 2, 1.386211, 37.14691, 38.98466, 19.33376, 17.41175, 1, 1
178, 9, 18038, 8.177322, 3, 3.813995, 2, 1.148906, 2, 1.583329, 2, 1.631092, 77.90817, 45.26716, 79.06941, 58.65708, 1, 1
179, 7, 4560, 8.558369, 2, 1.644794, 2, 2.939198, 2, 3.277935, 1, 0.696442, 77.46525, 21.4498, 83.10773, 20.6957, 1, 1
180, 8, 11696, 5.387073, 2, 0.824325, 2, 1.833874, 2, 1.66259, 2, 1.066284, 65.22519, 87.58464, 71.61292, 81.48142, 0, 1
181, 7, 6254, 4.229361, 2, 1.18631, 2, 2.424457, 2, 1.206878, 1, -0.588284, 72.87189, 10.13965, 60.96953, 0.5900871, 1, 0
182, 7, 9956, 7.54401, 4, 2.969891, 1, 2.176521, 2, 2.397598, -1e+06, -1e+06, 84.25727, 102.3, 93.93919, -1e+06, 0, 1
183, 6, 21032, 7.554406, -1e+06, -1e+06, 3, 2.371567, 3, 5.182839, -1e+06, -1e+06, -1e+06, 59.64611, 46.08688, -1e+06, 0, 1
184, 6, 3712, 6.081013, 2, 0.617893, 2, 1.046353, 1, 3.1199, 1, 1.296867, 45.68584, 21.51717, 35.44029, 27.40753, 1, 1
185, 4, 27914, -2.502499, 1, -0.416542, 1, -1.234024, -1e+06, -1e+06, 2, -0.851933, 59.4, 57.75, -1e+06, 81.16789, 0, 1
186, 7, 3990, 4.248315, 2, 1.058212, 2, 2.129933, 1, 0.174538, 2, 0.885632, 35.6885, 15.69371, 43.79893, 3.617071, 1, 1
187, 8, 4567, 5.134872, 2, 1.336723, 2, 0.960697, 2, 0.147126, 2, 2.690326, 33.18575, 29.13201, 42.98427, 25.48355, 1, 1
188, 5, 3943, 5.229512, 2, 1.585595, 1, 1.426792, 1, 0.796841, 1, 1.420284, 13.47837, 2.955032, 20.15375, 10.79874, 1, 1
189, 8, 17398, 7.527068, 2, 1.906723, 2, 1.705715, 2, 1.534244, 2, 2.380386, 26.30334, 78.8668, 34.87409, 51.23106, 1, 1
190, 10, 18314, 15.01314, 2, 8.03252, 3, 3.915794, 3, -0.858582, 2, 3.923409, 91.64318, 1.367488, 59.80737, 99.69112, 0, 0
191, 6, 5592, 10.59099, 2, 2.80653, 1, -0.69791, 1, 4.08831, 2, 4.394058, 79.61282, 70.77255, 70.17432, 84.0529, 1, 1
192, 6, 4825, 8.038631, 2, 2.295009, 1, 0.929466, 1, 2.394901, 2, 2.419255, 66.44719, 31.84379, 76.56277, 27.14013, 1, 1
193, 9, 23022, 4.598835, 5, 0.576702, 2, 1.572262, 1, 0.756512, 1, 1.693359, 55.59913, 50.65563, 42.34942, 48.98786, 0, 1
194, 5, 5294, 5.379292, -1e+06, -1e+06, 2, 0.866581, 2, 0.630871, 1, 3.88184, -1e+06, 31.69312, 88.55142, 14.85, 1, 1
195, 8, 24519, 9.378144, 2, 3.171193, 2, 2.590275, 2, 0.850838, 2, 2.765838, 88.88356, 41.46579, 72.59072, 45.80515, 1, 1
196, 8, 2409, 11.68986, 2, 5.059555, 2, 2.394981, 2, 2.205319, 2, 2.030006, 67.94509, 72.56097, 44.73512, 70.00337, 1, 1
197, 8, 2761, 9.169712, 1, 2.198082, 3, 1.900253, 2, 3.960171, 2, 1.111206, 103.9443, 51.40314, 98.19227, 53.33475, 1, 0
198, 7, 2385, 7.027714, 2, 2.808395, 2, 1.547966, 2, 1.061867, 1, 1.609486, 49.84614, 14.76787, 34.16185, 35.23514, 1, 1
199, 10, 14519, 9.530279, 2, 1.307361, 3, 3.035297, 3, 3.153167, 2, 2.034454, 32.0414, 7.466365, 14.78376, 47.57873, 1, 1
200, 9, 37520, 10.02367, 4, 2.586746, 2, 2.291905, 2, 2.440689, 1, 2.704327, 14.5027, 21.71589, 56.99515, 15.78449, 0, 1
201, 7, 15918, 6.524761, 2, 2.145397, 2, 0.894817, 2, 1.920922, 1, 1.563625, 66.7676, 79.78237, 75.0081, 65.62187, 1, 1
202, 9, 10889, 8.272454, 2, 0.827587, 4, 1.704335, 1, 3.473034, 2, 2.267498, 44.98444, 61.82657, 54.93709, 68.3628, 0, 1
203, 8, 3257, 9.204453, 2, 2.593876, 2, 2.392792, 2, 1.259354, 2, 2.958431, 93.81126, 87.0295, 76.36647, 102.472, 1, 0
204, 8, 10434, 16.19763, 3, 6.567638, 2, 3.284904, 1, 2.749065, 2, 3.596027, 85.40339, 9.324546, 77.36938, 47.52058, 1, 1
205, 10, 9217, 6.044535, 2, 0.687622, 4, 1.512199, 1, 1.321712, 3, 2.523002, 80.542, -1.639605, 73.84592, 11.76554, 0, 0
206, 7, 5678, 3.648395, 2, 0.621284, 2, 1.335025, 1, 0.903351, 2, 0.788735, 13.83769, 31.34112, 4.979742, 28.10662, 1, 1
207, 8, 16860, 7.141617, 2, 1.510387, 2, 1.420532, 2, 1.431473, 2, 2.779225, 59.50334, 94.66854, 54.37515, 98.84792, 1, 1
208, 7, 23302, 3.543378, 2, -0.309311, 2, 2.720444, 2, 0.714318, 1, 0.417927, 8.04709, 2.443986, 5.691498, 13.55148, 1, 1
209, 8, 7058, 12.25977, 2, 5.578579, 2, 3.396576, 2, 3.04443, 2, 0.240184, 84.92207, 36.84924, 101.2948, 52.42774, 1, 1
210, 8, 35939, 7.29781, 2, 1.733021, 1, 1.600006, 2, 1.898884, 3, 2.065899, 15.11081, 37.84186, 37.3384, 22.03956, 0, 1
211, 6, 5297, 8.836731, 2, 2.172382, 1, 2.127693, 2, 3.675656, 1, 0.861, 100.179, 21.96659, 98.66769, 42.86036, 1, 1
212, 5, 2293, 3.186778, 1, 0.996189, 1, 1.78252, 2, -0.548531, 1, 0.9566, 68.12633, 6.688931, 68.23828, 11.1961, 1, 1
213, 8, 3469, 12.19658, 2, 1.945999, 2, 2.272079, 2, 3.977997, 2, 4.000504, 42.23128, 92.18915, 51.32623, 84.22672, 1, 1
214, 6, 3636, 7.978923, 2, 2.835956, 2, 2.534039, 1, 1.06863, 1, 1.540298, 94.19469, 93.56904, 86.06791, 99.30303, 1, 1
215, 8, 7052, 19.16398, 1, 3.913273, 2, 2.98542, 2, 8.631241, 3, 3.634048, 73.53953, 50.08009, 62.49826, 13.07111, 1, 1
216, 7, 13657, 15.73194, 2, 2.907391, 2, 5.651176, 1, 1.44305, 2, 5.730328, 48.66361, 94.29715, 70.95367, 103.4309, 1, 0
217, 6, 7901, 9.307953, -1e+06, -1e+06, 3, 4.258801, 2, 2.678978, 1, 2.370174, -1e+06, 44.38993, 89.18104, 44.55, 1, 1
218, 7, 2982, 11.43655, 1, 1.793068, 3, 5.021817, 1, 1.968105, 2, 2.653561, 34.18133, 78.73656, 20.23937, 94.24161, 0, 1
219, 7, 5319, 11.7827, 2, 2.858994, 1, 2.74334, 2, 4.385135, 2, 1.795234, 46.25815, 92.35404, 6.440604, 91.27991, 1, 1
220, 10, 7613, 14.83137, 4, 5.778049, 2, 3.692745, 2, 2.213799, 2, 3.146774, 59.5184, 46.39862, 86.84373, 45.81729, 1, 1
221, 8, 11376, 8.868397, 2, 3.306389, 2, 1.957306, 3, 0.396931, 1, 3.207771, 98.22517, 23.51101, 56.00974, 24.4636, 1, 1
222, 8, 14681, 10.29836, 2, 3.81319, 2, 2.168602, 2, 1.596287, 2, 2.720283, 45.56614, 78.32694, 30.98294, 95.15688, 1, 1
223, 8, 12526, 14.45076, 2, 4.219696, 3, 3.76315, 1, 3.246799, 2, 3.221112, 77.63475, 86.19026, 96.37493, 48.4982, 0, 1
224, 7, 3641, 8.502411, 2, 2.166828, 2, 4.73478, 2, 2.18045, 1, -0.579647, 40.80489, 3.405385, 66.39304, 17.62261, 1, 1
225, 14, 14901, 7.184624, 7, -3.948181, -1e+06, -1e+06, 3, 3.834545, 4, 7.29826, 31.62964, -1e+06, 41.01103, 28.1546, 0, 1
226, 7, 2388, 11.15788, 2, 2.080025, 2, 4.9609, 2, 2.317932, 1, 1.799019, 67.84279, 48.24028, 47.41689, 56.34012, 1, 1
227, 7, 16846, 5.778972, 2, 0.415054, 2, 1.617333, 2, 1.928516, 1, 1.818069, 71.05263, 59.92818, 75.79898, 67.26765, 1, 1
228, 5, 2718, 6.410797, 1, 2.395172, 2, 1.124058, 2, 2.891567, -1e+06, -1e+06, 14.85, 73.82131, 0.1017373, -1e+06, 1, 0
229, 7, 22627, 3.058313, -1e+06, -1e+06, 4, -0.621349, 2, 2.159642, 1, 1.52002, -1e+06, 23.37022, 36.29542, 6.6, 1, 1
230, 8, 16853, 3.504783, 2, 0.364799, 2, 1.529003, 2, 0.343422, 2, 1.267559, 31.06392, 22.82447, 30.56158, 19.4769, 0, 1
231, 8, 5859, 8.937453, 2, 0.749919, 2, 2.519848, 2, 2.52684, 2, 3.140846, 45.98771, 78.17914, 64.76519, 89.5785, 1, 1
232, 5, 2731, 7.780644, 1, 2.736477, 2, 2.052128, 2, 2.992039, -1e+06, -1e+06, 14.85, 86.66689, 16.08205, -1e+06, 1, 1
233, 8, 7505, 7.199913, 2, 0.728588, 2, 2.994064, 2, 0.672581, 2, 2.80468, 4.583639, 4.447346, 21.26142, 16.52995, 1, 1
234, 6, 1939, 4.104309, 2, 0.875977, 2, 2.363182, 2, 0.86515, -1e+06, -1e+06, 13.9037, 11.3318, 0.09273109, -1e+06, 1, 0
235, 6, 3247, 5.363304, -1e+06, -1e+06, 2, 0.892048, 2, 2.166279, 2, 2.304977, -1e+06, 70.22814, 45.65518, 60.68318, 1, 1
236, 7, 20504, 7.352386, 3, 1.113682, 2, 2.705013, 1, 1.89159, 1, 1.642101, 41.67836, 36.29752, 54.33932, 47.80726, 1, 1
237, 7, 13360, 5.306455, 1, 1.623043, 3, 1.193581, 1, 0.971001, 2, 1.51883, 5.0268, 56.17235, 15.60148, 60.9709, 1, 1
238, 7, 20579, 2.492852, 2, -0.790969, 2, 1.60207, 1, -0.457706, 2, 2.139457, 38.27972, 31.58927, 8.399464, 21.87484, 1, 1
239, 7, 3576, 8.148263, 2, 2.2827, 2, 2.128411, 2, 1.110569, 1, 2.626583, 6.050145, 96.7492, 27.5102, 76.07087, 1, 1
240, 8, 16075, 5.787506, 2, 2.867634, 2, 1.241955, 1, 0.549248, 3, 1.128669, 13.17406, 16.0975, 6.713679, 9.388556, 1, 1
241, 9, 9364, 9.498263, 2, 2.238648, 3, 3.00871, 2, 2.313538, 2, 1.937367, 61.7848, 33.30591, 56.4493, 47.74128, 0, 1
242, 5, 8058, 6.633534, 1, 1.915276, 2, 3.025753, 2, 1.692505, -1e+06, -1e+06, 8.25, 43.72893, -0.4383167, -1e+06, 1, 0
243, 7, 4208, 9.047365, 2, 2.190529, 2, 2.459988, 2, 1.814393, 1, 2.582455, 62.35474, 98.66532, 75.69938, 104.0939, 1, 0
244, 13, 23244, 18.35138, 4, 4.359569, 4, 6.481487, 3, 5.15953, 2, 2.350789, 33.73362, 24.85527, 35.35985, 72.84098, 0, 1
245, 5, 4319, 4.729354, 2, 1.659603, 1, 1.22467, 1, -0.297955, 1, 2.143036, 28.39475, 12.38238, 58.2983, 3.292039, 1, 1
246, 7, 3332, 7.801517, 2, 3.422756, 2, 2.650188, 2, 0.654419, 1, 1.074154, 69.51204, 21.09492, 57.27922, 10.10627, 1, 1
247, 10, 17662, 12.31677, 4, 4.453636, 1, 5.138012, 2, 2.24078, 3, 0.484344, 40.83435, 12.83675, 2.946707, 3.263004, 0, 1
248, 9, 15806, 5.341367, 2, 0.780483, 2, 1.988747, 2, 0.949307, 3, 1.62283, 31.92288, 18.02847, 59.42076, 20.2387, 1, 1
249, 7, 20022, 7.31905, 1, -0.947952, 1, 3.642883, 3, 2.368592, 2, 2.255527, 39.72452, 36.369, 7.849721, 19.26679, 1, 1
250, 8, 2977, 7.747811, 2, 1.189709, 2, 2.787361, 2, 2.122193, 2, 1.648548, 47.09209, 96.41575, 34.98982, 90.91737, 1, 1
251, 6, 9637, 6.384662, 2, 0.907692, 1, 1.661037, 1, 1.45578, 2, 2.360153, 41.50647, 49.8787, 34.18879, 64.18539, 1, 1
252, 9, 19997, 5.134956, 3, 1.719768, 2, 1.131519, 2, 0.974491, 2, 1.309178, 70.10762, 57.03112, 68.64867, 52.68871, 1, 1
253, 7, 30332, 4.791783, 1, 1.63493, 2, 1.557766, 3, 1.30806, 1, 0.291027, 42.80329, 99.3825, 28.95978, 104.0966, 1, 0
254, 5, 2097, 5.423172, 2, 1.024154, 1, 1.262253, 1, 1.482319, 1, 1.654446, 46.28445, 97.26434, 45.65508, 95.35075, 1, 1
255, 10, 32637, 17.90168, 4, 9.303138, 2, 4.917386, 2, 1.203384, 2, 2.477768, 67.9745, 74.40732, 42.77422, 83.46242, 0, 1
256, 8, 13534, 9.260173, 2, 1.631478, 2, 3.166198, 2, 2.94696, 2, 1.515537, 73.83191, 7.718868, 72.68194, 22.34574, 1, 1
257, 8, 17948, 7.466942, 2, 1.949055, 2, 2.417713, 2, 1.902897, 2, 1.197277, 87.50639, 54.21565, 80.25972, 43.52001, 1, 1
258, 8, 6782, 5.703931, 2, 1.693581, 2, 1.381283, 2, 1.076966, 2, 1.552101, 30.37104, 85.77352, 40.47698, 64.48641, 1, 1
259, 5, 17259, -1.834979, 1, -0.733776, 2, -0.689365, 1, -0.306179, 1, -0.105659, 55.65018, 42.89391, 95.09523, 66.96764, 0, 1
260, 7, 5531, 6.000058, 2, 1.450085, 2, 2.698311, 2, 0.474644, 1, 1.377018, 16.1527, 35.86677, 26.42349, 42.38885, 1, 1
261, 8, 5161, 10.26528, 3, 3.777397, 2, 2.843391, 2, 0.677257, 1, 2.967239, 59.29821, 98.91459, 33.03365, 95.66694, 1, 1
262, 6, 2922, 6.776992, 1, 0.900291, 2, 2.46035, 1, 2.207668, 2, 1.208683, 67.02599, 3.182452, 63.55428, 14.24235, 1, 1
263, 13, 19782, 12.58393, 5, 2.991475, 2, 3.950771, 3, 1.46582, 3, 4.175865, -0.4769072, 89.68455, 27.55125, 95.54123, 0, 1
264, 8, 3429, 7.110237, 2, 2.36708, 2, -0.075988, 2, 3.147045, 2, 1.6721, 103.4937, 25.56973, 94.24174, 36.23345, 1, 0
265, 4, 9420, -2.112435, 2, -1.109917, -1e+06, -1e+06, 1, -0.906128, 1, -0.09639, 20.84541, -1e+06, 33, 87.45, 1, 1
266, 5, 3927, 7.513359, 1, 2.349682, 1, 2.970043, 1, 0.072102, 2, 2.121532, 68.59087, 51.77761, 46.29533, 34.44396, 1, 1
267, 10, 5022, 8.286716, 1, 0.617592, 5, 5.926536, 2, 0.962658, 2, 0.77993, 62.88396, 55.88621, 60.82315, 29.15264, 0, 1
268, 7, 4576, 3.520053, 1, 1.17688, 2, -0.210026, 2, 1.437259, 2, 1.11594, 21.6811, 69.94877, 10.35706, 73.7854, 1, 1
269, 7, 5151, 5.15023, 1, 1.55455, 2, 1.554703, 2, 0.210037, 2, 1.83094, 64.96556, 11.67829, 53.47649, 4.625373, 1, 1
270, 7, 6932, 8.787808, 1, 2.340908, 2, 2.636406, 2, 2.18948, 2, 1.621014, 61.73264, 24.38598, 65.77832, 36.67506, 1, 1
271, 8, 4734, 5.834637, 2, 2.399608, 2, 1.537339, 2, 0.634686, 2, 1.263004, 7.781958, 91.70274, 2.620528, 68.03422, 1, 1
272, 7, 5129, 7.362881, 1, 2.633526, 2, 1.43153, 2, 1.166775, 2, 2.13105, 24.94485, 39.71278, 23.49138, 40.82059, 1, 1
273, 4, 3803, 3.463614, -1e+06, -1e+06, 2, 2.558242, 2, 0.905372, -1e+06, -1e+06, -1e+06, 14.90726, 33.45846, -1e+06, 1, 1
274, 4, 15049, -1.660671, -1e+06, -1e+06, 2, -0.93275, 1, -0.324776, 1, -0.403145, -1e+06, 65.65581, 23.1, 97.35, 0, 1
275, 6, 3312, 6.659663, 1, 0.031818, 2, 3.527302, 1, 1.312618, 2, 1.787925, 8.715933, 61.91842, 2.966564, 60.48726, 1, 1
276, 6, 3438, 7.531921, 2, 2.75021, 2, 0.745453, 1, 1.35033, 1, 2.685928, 103.2645, 29.63981, 71.13241, 42.85353, 1, 0
277, 7, 5296, 9.939655, 1, 2.630764, 2, 1.455002, 2, 4.006393, 2, 1.847496, 80.98323, 34.34317, 84.47969, 39.06446, 1, 1
278, 7, 7910, 8.152782, 2, 0.643139, 1, 1.722225, 2, 2.280201, 2, 3.507217, 70.07531, 60.08091, 63.73499, 64.98203, 1, 1
279, 6, 6009, 6.028541, 2, 1.678913, 1, 0.583519, 2, 1.53685, 1, 2.229259, 46.76421, 23.3169, 46.66497, 20.17281, 1, 1
280, 9, 7637, 9.963231, 3, 2.150929, 3, 4.616509, 1, -0.538853, 2, 3.734646, 62.25756, 1.56443, 69.0207, 17.10706, 0, 0
281, 6, 2567, 12.51029, -1e+06, -1e+06, 2, 3.611386, 2, 5.971043, 2, 2.92786, -1e+06, 74.87765, 63.31329, 73.59751, 1, 1
282, 8, 7474, 8.040721, 2, 2.40879, 2, 1.366989, 2, 2.110474, 2, 2.154468, 82.97132, 55.98366, 75.91364, 49.77438, 1, 1
283, 8, 6716, 10.66214, 2, 3.792301, 2, 3.335232, 2, 0.780926, 2, 2.753678, 29.8628, 85.26545, 13.69117, 56.86884, 1, 1
284, 6, 13695, 5.960415, -1e+06, -1e+06, 2, 1.814148, 2, 1.361896, 2, 2.784371, -1e+06, 67.32145, 37.56081, 103.2917, 1, 0
285, 6, 17142, 7.044322, -1e+06, -1e+06, 2, 1.782818, 2, 3.057357, 2, 2.204147, -1e+06, 42.87298, 4.943361, 55.48826, 1, 1
286, 8, 7541, 8.187305, 2, 1.832588, 2, 3.104477, 2, 1.520595, 2, 1.729645, 72.46302, 4.842376, 99.2132, 4.13425, 1, 1
287, 6, 22727, 10.29108, 1, 2.286743, 2, 1.713196, 2, 3.63451, 1, 2.656628, 52.6839, 75.52828, 48.62579, 83.39326, 1, 1
288, 4, 27707, -2.429592, 2, -1.280064, -1e+06, -1e+06, 1, -0.269104, 1, -0.880424, 55.30248, -1e+06, 61.05, 42.9, 0, 1
289, 7, 7343, 5.505458, 2, 2.37836, 2, 1.974884, 1, -0.557171, 2, 1.709385, 26.21776, 80.86169, 41.80778, 68.33098, 1, 1
290, 7, 11638, 3.436309, 2, -0.09066, 2, 2.156822, 2, -0.009888, 1, 1.380035, 31.48552, 99.484, 30.16797, 101.5115, 1, 1
291, 7, 6748, 6.126305, 2, 0.902515, 2, 2.475293, 1, 1.950699, 2, 0.797798, 85.31185, 39.36764, 100.9489, 44.04159, 1, 1
292, 8, 9905, 4.832513, 2, 1.913472, 2, 0.739311, 1, 1.365208, 3, 0.814522, 12.78467, 53.33724, 3.397831, 54.35113, 1, 1
293, 7, 4667, 8.209034, 2, 2.761536, 1, 1.787586, 2, 1.141838, 2, 2.518074, 88.17462, 30.35382, 70.2543, 44.54718, 1, 1
294, 16, 32974, 15.9475, 5, 0.539466, 5, 7.253178, 3, 5.228713, 3, 2.926147, 67.54787, 29.15369, 45.47968, 75.61001, 0, 1
295, 7, 4273, 7.397188, 2, 2.043118, 2, 0.987332, 1, 2.1106, 2, 2.256138, 21.64239, 67.55689, 38.51585, 77.74941, 1, 1
296, 9, 15922, 14.92531, 3, 3.792755, 2, 4.145645, 2, 4.471733, 2, 2.515182, 75.5791, 16.692, 77.48843, 20.22728, 1, 1
297, 10, 8447, 12.81412, 4, 4.976941, 2, 2.280251, 2, 2.382244, 2, 3.174683, 51.2778, 76.7386, 38.38407, 65.68134, 0, 1
298, 6, 9209, 8.099587, -1e+06, -1e+06, 3, 0.803048, 1, 3.469841, 2, 3.826698, -1e+06, 30.62404, 89.1, 2.879571, 0, 1
299, 8, 10721, 8.968982, 2, 1.431133, 2, 4.349251, 2, 1.7677, 2, 1.420898, 50.21759, 35.73495, 53.93053, 5.450056, 1, 1
300, 7, 4023, 7.212467, 2, 1.977001, 2, 1.565914, 1, 1.451469, 2, 2.218083, 79.64337, 53.07449, 91.85792, 46.07387, 1, 1
301, 6, 8760, 7.694622, 1, 1.087605, 2, 2.217884, 2, 0.677181, 1, 3.711952, 62.04434, 96.38213, 50.21869, 97.45467, 1, 1
302, 7, 5415, 6.71753, 2, 2.084401, 2, 1.076004, 1, 1.651203, 2, 1.905922, 23.32788, 27.70623, 30.69863, 45.17669, 1, 1
303, 7, 3350, 8.049852, 2, 2.000699, 1, 1.322693, 2, 2.249401, 2, 2.477059, 46.55329, 85.00431, 53.19958, 81.15573, 1, 1
304, 6, 4434, 10.46199, 2, 2.393742, 1, 3.35603, 2, 2.717148, 1, 1.995075, 21.43032, 83.35087, 25.42367, 91.65665, 1, 1
305, 12, 16239, 15.62357, 4, 2.052525, 4, 5.300933, 2, 5.761521, 2, 2.50859, 9.670264, 85.70262, 34.01785, 101.5299, 0, 0
306, 9, 10501, 20.89503, 2, 3.274559, 3, 7.793724, 2, 4.962303, 2, 4.864441, 54.22772, 23.51445, 66.18006, 61.66141, 0, 1
307, 9, 6133, 4.792273, 2, 1.202091, 2, 3.214073, 2, 0.375667, 3, 0.000442, 33.87503, -8.078559, 38.48535, -24385.95, 0, 1
308, 8, 31018, 11.7317, 1, 3.72591, 2, 3.84269, 3, 2.141838, 2, 2.021259, 100.5718, 64.91865, 84.07969, 39.51417, 1, 1
309, 6, 2270, 9.982052, 2, 2.253899, 1, 2.638103, 1, 2.399216, 2, 2.690834, 71.08329, 100.3736, 86.50157, 70.69294, 1, 1
310, 7, 4529, 8.36415, 2, 3.588741, 2, 2.33337, 1, 1.106529, 2, 1.33551, 103.1163, 50.4745, 93.74302, 42.5513, 1, 0
311, 7, 13568, 6.120922, 2, 1.138092, 3, 1.672295, 1, 1.888065, 1, 1.42247, 102.2413, 41.83492, 98.54177, 47.20195, 1, 0
312, 6, 4719, 3.869576, 2, 1.312828, 1, 1.295506, 2, 0.711372, 1, 0.54987, 2.374888, 3.911816, 20.76578, 4.090931, 1, 1
313, 8, 16599, 6.392555, 2, 1.030094, 2, 2.331627, 2, 1.727474, 2, 1.30336, 22.21771, 84.28983, 29.04549, 67.99021, 1, 1
314, 7, 3052, 12.57962, 1, 4.478527, 2, 1.797294, 2, 3.095947, 2, 3.207855, 101.0621, 70.80712, 86.50563, 65.62198, 1, 1
315, 11, 6443, 21.73247, 2, 7.000305, 6, 5.687165, 1, 4.925274, 2, 4.119724, 52.80668, 25.77342, 30.97744, 82.33851, 1, 1
316, 7, 10718, 5.498622, 1, 1.99369, 2, 1.838287, 2, 0.391552, 2, 1.275093, 20.68718, 75.23028, 15.66444, 83.04735, 0, 1
317, 8, 3373, 5.409912, 2, 0.713352, 2, 2.826141, 2, 1.035011, 2, 0.835408, 30.68145, 18.75763, 20.58423, 13.51011, 1, 1
318, 8, 19584, -0.198885, 4, -4.3586, -1e+06, -1e+06, 2, 0.829995, 2, 3.32972, 36.96468, -1e+06, 44.32645, 97.94434, 0, 1
319, 7, 28008, 5.098107, 2, 0.781384, 1, 1.876667, 3, 1.006024, 1, 1.434032, 56.06542, 77.47868, 68.01526, 80.41803, 0, 1
320, 8, 5056, 9.796108, 2, 1.200809, 2, 1.795265, 3, 3.429081, 1, 3.370953, 25.37697, 97.0703, 18.60758, 95.47011, 1, 1
321, 6, 4998, 6.004153, 2, 1.548969, 1, 1.689884, 1, 1.632202, 2, 1.133098, 98.81041, 11.06707, 100.9605, 9.060813, 1, 1
322, 7, 22608, 3.183058, 1, 0.390392, 3, 0.652232, -1e+06, -1e+06, 3, 2.140434, 6.6, 92.72469, -1e+06, 100.0584, 1, 1
323, 4, 19618, 2.961307, -1e+06, -1e+06, 2, 1.839275, 2, 1.122032, -1e+06, -1e+06, -1e+06, 77.64105, 29.10179, -1e+06, 0, 1
324, 9, 18967, 5.049201, 2, 1.855293, 2, 1.480121, 2, 1.837322, 3, -0.123535, 100.0877, 53.40744, 102.7073, 48.40909, 1, 0
325, 7, 20206, 5.769322, -1e+06, -1e+06, 2, 1.925908, 4, 0.957962, 1, 2.885452, -1e+06, 73.78529, 15.56396, 94.05, 1, 1
326, 7, 3883, 11.59952, 1, 1.53928, 2, 2.086277, 2, 3.356724, 2, 4.617237, 96.52793, 88.66722, 94.74291, 86.64336, 1, 1
327, 7, 10165, 5.690189, 2, 2.622825, 1, 1.121231, 2, 0.223682, 2, 1.722451, 71.90453, 58.1337, 93.45357, 54.03972, 1, 1
328, 7, 4341, 8.098461, 2, 2.864941, 2, 1.07172, 2, 1.795532, 1, 2.366268, 74.67835, 13.38963, 63.40209, 19.86103, 1, 1
329, 9, 5000, 12.24824, 2, 1.79483, 2, 1.158817, 3, 5.879707, 2, 3.414887, 52.3936, 30.8203, 61.32581, 45.51572, 1, 1
330, 11, 18960, 5.868828, 4, 2.498631, 5, 4.167125, 1, -0.786808, 1, -0.01012, 97.51323, 66.48686, 40.66845, 64.22362, 0, 1
331, 6, 2328, 6.639503, 2, 1.708587, 2, 2.163452, 2, 2.767464, -1e+06, -1e+06, 81.8928, 55.68861, 103.0652, -1e+06, 1, 0
332, 4, 13609, -2.561768, 2, -2.004044, -1e+06, -1e+06, 1, -0.690445, 1, 0.132721, 15.74625, -1e+06, 31.35, 102.3, 1, 1
333, 8, 13725, 6.067849, 2, 2.689236, 3, 0.771934, 1, 0.932713, 2, 1.673966, 3.876288, 31.02978, 6.943116, 25.73356, 1, 1
334, 10, 7335, 17.70905, 2, 2.978637, 4, 8.195561, 2, 3.212212, 2, 3.322643, 21.36974, 37.44408, 49.68737, 69.77712, 0, 1
335, 6, 6582, 15.18314, 2, 4.881233, 1, 1.578083, 2, 3.854553, 1, 4.869274, 4.331327, 44.86981, 57.6235, 32.17104, 1, 1
336, 8, 5480, 6.770038, 3, 2.359417, 2, 2.662182, 2, 0.117248, 1, 1.631191, 41.9288, 6.286524, 40.08559, 24.60096, 1, 1
337, 20, 20833, 30.03886, 4, 10.05079, 5, 7.733299, 5, 5.981904, 6, 6.272866, 32.6595, 78.15461, 33.39428, 31.16638, 0, 1
338, 14, 22378, 16.02768, 7, 3.499195, 3, 7.133724, 2, 4.065251, 2, 1.329506, 34.21941, 68.17685, 2.636818, 69.55379, 0, 1
